movieId,Titulo,Investimento (em milhoes),Bilheteria (pessoas)
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),7.760375747,4991426.856
27410,Conspiracy (2001),36.75961945,8698246.124
27416,Jalla! Jalla! (2000),10.3143151,7506615.28
27423,"O Auto da Compadecida (Dog's Will, A) (2000)",30.11536403,8344236.837
27441,Blood: The Last Vampire (2000),15.02390381,4871736.212
27478,Ali G Indahouse (2002),27.23519508,6218067.987
27482,Cube 2: Hypercube (2002),3.89463031,5155388.563
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),5.311515955,4983782.676
27544,Waterboys (2001),11.22542628,7486564.788
27555,Fubar (2002),7.282059638,5713675.823
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),15.06796651,7782105.456
27604,Suicide Club (Jisatsu saakuru) (2001),9.696087613,7888016.034
27611,Battlestar Galactica (2003),4.390666414,5438410.955
27646,Soldier's Girl (2003),32.67255901,8398012.251
27648,Bright Young Things (2003),12.26546735,5412714.189
27660,"Animatrix, The (2003)",40.38070656,7932012.387
27664,"Brown Bunny, The (2003)",48.42222867,11404719.75
27674,11:14 (2003),47.51862957,10764557.13
27685,Bring It On Again (2004),22.41858073,7159660.159
27689,"Crimson Rivers 2: Angels of the Apocalypse (RiviÌ¬res pourpres II - Les anges de l'apocalypse, Les) (2004)",43.1196797,9289240.371
27700,Evil (Ondskan) (2003),11.26336725,7072851.543
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),4.891389794,5005986.421
27706,Lemony Snicket's A Series of Unfortunate Events (2004),42.74824804,10393161.12
27713,Bukowski: Born into This (2003),27.96435706,6383520.48
27721,"Very Long Engagement, A (Un long dimanche de fianÌ¤ailles) (2004)",4.789235179,7081051.678
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),13.28623459,4305397.353
27724,Hitler: The Rise of Evil (2003),3.694248645,4914005.972
27727,Head-On (Gegen die Wand) (2004),48.98093458,11127182.32
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),4.750076363,6495796.543
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",24.50022163,5431974.796
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",17.70948902,8734341.393
27751,Salem's Lot (2004),11.2845594,6527236.687
27768,Intimate Strangers (Confidences trop intimes) (2004),10.81307869,8042571.787
27772,Ju-on: The Grudge (2002),4.252933199,4913547.91
27773,Old Boy (2003),11.59974762,5806243.719
27778,Ginger Snaps Back: The Beginning (2004),38.77070039,9272767.865
27783,"Lost Embrace (Abrazo partido, El) (2004)",20.8685033,6964000.986
27784,One Missed Call (Chakushin ari) (2003),11.64418373,5263030.538
27788,"Jacket, The (2005)",5.280250467,7273272.564
27790,Millions (2004),15.18178515,7725277.294
27792,"Saddest Music in the World, The (2003)",17.05995197,6982626.153
27793,Starship Troopers 2: Hero of the Federation (2004),6.598160262,7386024.395
27798,Ju-on: The Grudge 2 (2003),8.380187386,6330644.38
27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),11.21962309,5839152.828
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),25.07619956,5739380.783
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),14.01885605,7441319.68
27803,"Sea Inside, The (Mar adentro) (2004)",16.25324778,7927803.275
27808,Spanglish (2004),14.19554685,5368666.719
27812,Festival Express (2003),20.73693122,6454835.522
27815,"Chorus, The (Choristes, Les) (2004)",21.2892906,6692988.139
27816,Saints and Soldiers (2003),8.24891155,7540343.266
27821,"Interpreter, The (2005)",7.422654968,6634737.429
27822,Open Water (2003),33.38410771,9014760.633
27826,Touch of Pink (2004),6.726754081,4776107.452
27831,Layer Cake (2004),34.4819376,7462077.51
27834,"Return, The (Vozvrashcheniye) (2003)",4.307059528,4519251.867
27837,Flight of the Phoenix (2004),3.876868236,4973593.525
27838,Mean Creek (2004),10.3653205,6704229.667
27839,"Ring Two, The (2005)",31.10663169,7811800.992
27846,"Corporation, The (2003)",23.55224351,6725000.457
27850,"Yes Men, The (2003)",30.64630094,6981249.962
27851,"Fond Kiss, A (Ae Fond Kiss...) (2004)",16.10218329,5290862.517
27857,As it is in Heaven (SÌ´ som i himmelen) (2004),6.275576916,7838146.888
27867,"Football Factory, The (2004)",18.71041726,6592787.121
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),17.32542634,6648606.986
27871,Something the Lord Made (2004),37.04499621,8176266.2
27873,Metallica: Some Kind of Monster (2004),22.58165985,8372776.742
27875,Redemption: The Stan Tookie Williams Story (2004),6.857285821,5776248.252
27876,Schultze Gets the Blues (2003),5.931679283,6375803.591
27878,Born into Brothels (2004),24.23183562,6714356.263
27879,DiG! (2004),4.756440615,6499381.11
27882,Riding Giants (2004),13.60686884,6383998.934
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),36.37473177,8939189.919
27904,"Scanner Darkly, A (2006)",16.41309746,4715128.191
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),14.18315954,6326809.872
27922,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),23.01315633,6743940.542
30707,Million Dollar Baby (2004),6.568971702,6279051.517
30712,"Narrow Margin, The (1952)",15.70628913,5918898.035
30723,Vincent & Theo (1990),19.37506905,7767498.05
30745,Gozu (GokudÌ« kyÌ«fu dai-gekijÌ«: Gozu) (2003),4.064596079,6180986.28
30749,Hotel Rwanda (2004),3.889876897,4337261.498
30783,Blood and Black Lace (Sei donne per l'assassino) (1964),16.35414936,6343743.334
30793,Charlie and the Chocolate Factory (2005),4.744332241,4376277.895
30803,3-Iron (Bin-jip) (2004),26.55274567,10081066.02
30810,"Life Aquatic with Steve Zissou, The (2004)",23.71811136,4156711.677
30812,"Aviator, The (2004)",6.459660608,7019304.744
30816,"Phantom of the Opera, The (2004)",27.19214783,6574287.89
30818,Beyond the Sea (2004),7.037624029,4229469.699
30820,"Woodsman, The (2004)",4.6147982,5684044.704
30822,In Good Company (2004),15.67264439,6619153.36
30825,Meet the Fockers (2004),7.682664291,7024141.504
30846,"Assassination of Richard Nixon, The (2004)",5.452247252,6236015.49
30848,"Love Song for Bobby Long, A (2004)",10.72100339,4056907.357
30850,"Merchant of Venice, The (2004)",8.769637643,8664486.784
30867,Kamikaze Girls (Shimotsuma monogatari) (2004),5.273155169,5950494.659
30883,Fat Albert (2004),30.40020982,8995396.27
30892,In the Realms of the Unreal (2004),4.911747645,5290895.88
30894,White Noise (2005),18.07472316,9857419.248
30898,"Upside of Anger, The (2005)",12.61590644,7722413.148
31000,Sweet Liberty (1986),20.58227166,5589541.681
31026,"Phantom of the Opera, The (1989)",23.21623579,6846975.446
31035,Testament (1983),13.99722889,7319953.459
31101,Stander (2003),16.29792471,5726502.808
31104,Hester Street (1975),5.358179768,5637077.333
31109,"Bigamist, The (1953)",6.090992215,4255834.599
31114,Imaginary Heroes (2004),32.64323096,9661525.398
31116,Sergeant York (1941),4.969885575,7418790.877
31150,Wizards (1977),4.856825094,6491364.4
31156,Abbott and Costello Meet the Invisible Man (1951),7.790993014,6413443.733
31162,"Life and Death of Peter Sellers, The (2004)",13.36198938,6760009.649
31184,Appleseed (AppurushÌ¨do) (2004),4.20011258,6117806.924
31193,"Many Adventures of Winnie the Pooh, The (1977)",7.25092776,6950354.245
31221,Elektra (2005),33.33030551,9175746.402
31225,Coach Carter (2005),9.054747772,6279246.761
31270,Shivers (They Came from Within) (1975),3.678971014,4688545.703
31284,"Star Is Born, A (1976)",20.91585086,7065906.997
31290,Beastmaster 2: Through the Portal of Time (1991),11.61545817,6065750.613
31364,Memories of Murder (Salinui chueok) (2003),16.52064563,6241961.45
31374,Hobson's Choice (1954),12.37213294,6022402.205
31408,Summer Storm (Sommersturm) (2004),12.8620911,6545465.433
31410,"Downfall (Untergang, Der) (2004)",35.27871128,8814810.949
31413,"White Sound, The (Das weiÌÙe Rauschen) (2001)",15.33452779,5506083.991
31420,Assault on Precinct 13 (2005),13.66660543,5983223.512
31422,Are We There Yet? (2005),4.059566594,4703502.427
31427,Hide and Seek (2005),7.678980654,6702863.456
31431,Boogeyman (2005),18.6141456,6930767.237
31433,"Wedding Date, The (2005)",4.490978532,7296887.436
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),20.41420205,7544614.736
31437,Nobody Knows (Dare mo shiranai) (2004),37.26747041,9128080.603
31445,Employee of the Month (2004),7.964168678,9983757.41
31502,Salem's Lot (1979),26.24054089,7882554.855
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",31.16803387,7813687.201
31524,"Bitter Tears of Petra von Kant, The (bitteren TrÌ_nen der Petra von Kant, Die) (1972)",11.13955028,7193028.246
31547,Lessons of Darkness (Lektionen in Finsternis) (1992),9.18859741,6814964.92
31549,Fata Morgana (1971),8.318292139,5795989.07
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),33.46787032,8669156.693
31660,Steamboy (SuchÌ¨mubÌ«i) (2004),7.169981214,5769338.888
31682,"Nomi Song, The (2004)",17.43212854,7619244.954
31685,Hitch (2005),13.66270335,4361888.644
31689,Inside Deep Throat (2005),36.73917504,7926694.487
31694,Bride & Prejudice (2004),45.35632614,10726643.33
31696,Constantine (2005),9.548860073,5438623.819
31700,Because of Winn-Dixie (2005),19.90007494,5459424.847
31724,Pauly Shore Is Dead (2003),3.833235026,6218683.495
31737,Bunny Lake Is Missing (1965),17.29369994,7691495.074
31747,The Boyfriend School (1990),7.556504631,5551581.643
31770,Night and the City (1950),5.63338384,4750388.503
31804,Night Watch (Nochnoy dozor) (2004),32.3609978,7359604.309
31878,Kung Fu Hustle (Gong fu) (2004),8.238638744,6290321.039
31903,Zelary (2003),6.451036523,5302040.723
31921,"Seven-Per-Cent Solution, The (1976)",16.2876988,6756676.993
31923,"Three Musketeers, The (1973)",13.3248045,6827209.993
31930,Masculin FÌ©minin (1966),16.85532551,5032188.89
31952,Control (Kontroll) (2003),3.94576461,7888834.217
31956,5x2 (2004),13.78560819,4675280.136
31963,Bed & Board (Domicile conjugal) (1970),20.35875652,6325122.035
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),6.106872206,4024738.074
32017,"Pacifier, The (2005)",8.7542396,5362824.373
32019,Be Cool (2005),31.37370645,8390511.777
32022,Gunner Palace (2004),7.009577948,6978989.616
32025,Walk on Water (2004),16.89095945,6711985.778
32029,Hostage (2005),11.86844184,5979092.744
32031,Robots (2005),7.02304766,7974050.012
32078,Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira) (1993),6.525529571,3820212.298
32139,"Agony and the Ecstasy, The (1965)",26.97447836,6688491.028
32153,Once Upon a Forest (1993),4.650524775,7632819.814
32160,Twentieth Century (1934),16.38636246,7053645.123
32170,Chronicles (CrÌ_nicas) (2004),43.77165988,9454036.184
32174,"Green Berets, The (1968)",20.26351919,6635540.11
32203,Brian's Song (1971),13.93431577,5738661.084
32211,Thriller: A Cruel Picture (Thriller - en grym film) (1974),30.26782596,7029780.824
32234,Julia (1977),4.942327538,3872709.453
32280,The 3 Penny Opera (1931),28.75916939,8454227.29
32289,Ice Princess (2005),14.73826565,6222409.383
32291,Melinda and Melinda (2004),3.726306949,5583103.375
32296,Miss Congeniality 2: Armed and Fabulous (2005),30.49094966,7496305.28
32298,Guess Who (2005),44.98568506,7367262.174
32302,"League of Ordinary Gentlemen, A (2004)",4.235442814,6277031.468
32349,Stella Dallas (1937),10.07746323,5232573.554
32352,"Thief and the Cobbler, The (a.k.a. Arabian Knight) (1995)",6.434244679,6410513.728
32369,Panic in the Streets (1950),33.36799417,8170347.707
32371,Call Northside 777 (1948),9.984094304,5845889.611
32381,Bells Are Ringing (1960),25.1928487,5979213.457
32387,"Sword of Doom, The (Dai-bosatsu tÌ«ge) (1966)",15.15640948,6283030.239
32395,Attack of the Mushroom People (Matango) (1963),31.04048123,8041752.959
32444,Carmen (1983),13.05694072,6436573.03
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",29.38101194,5742131.77
32460,Knockin' on Heaven's Door (1997),30.66483154,9018173.496
32464,City of Hope (1991),28.45393091,7676920.677
32469,We're No Angels (1955),24.81877848,5837780.413
32515,Walker (1987),14.75465218,6425281.002
32525,The Earrings of Madame de... (1953),37.88742021,6574253.324
32554,Memories (MemorÌ¨zu) (1995),7.758010267,5372672.253
32562,Harvie Krumpet (2003),40.82493765,9962608.534
32582,"Wild Parrots of Telegraph Hill, The (2003)",4.490576871,5027094.646
32587,Sin City (2005),5.709891924,3935963.535
32591,Look at Me (Comme une image) (2004),9.770184325,7208137.848
32596,Sahara (2005),27.12613099,6492940.817
32598,Fever Pitch (2005),7.744398334,5724318.929
32632,Electra Glide in Blue (1973),25.76454957,7470958.376
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),7.337122279,5406528.675
32686,Blood on Satan's Claw (a.k.a. Satan's Skin) (1971),3.534198354,6201666.982
32728,"Little Girl Who Lives Down the Lane, The (1976)",5.131150645,5115421.856
32735,Arabian Nights (Il fiore delle mille e una notte) (1974),3.697118266,6952640.776
32743,Ringu 0: BÌ¢sudei (2000),12.91349195,6296379.216
32797,Satan's Brew (Satansbraten) (1976),12.53610895,6327543.754
32825,Sexmission (Seksmisja) (1984),32.69024504,6487849.023
32840,Vincent (1982),29.36269793,10229197.83
32844,Waterloo Bridge (1940),33.4356682,7886640.312
32853,"Sorrow and the Pity, The (Le chagrin et la pitiÌ©) (1969)",17.66455512,7425603.028
32882,"Big Store, The (1941)",8.108644797,6555073.139
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),4.035784567,5326282.864
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",4.027498066,5451741.694
32914,Carrie (2002),10.30356766,6368153.288
32943,Life Is Sweet (1990),4.275325127,5925419.585
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",5.980008607,6099458.168
33021,Dark Habits (Entre tinieblas) (1983),11.86657475,6677016.81
33085,"Amityville Horror, The (2005)",6.00065751,5453684.645
33124,Before the Fall (NaPolA - Elite fÌ_r den FÌ_hrer) (2004),14.11165641,6882160.837
33138,Palindromes (2004),15.60166073,9019335.564
33145,"Lot Like Love, A (2005)",27.99016454,7486325.199
33154,Enron: The Smartest Guys in the Room (2005),3.863282709,5054692.133
33158,xXx: State of the Union (2005),7.722826123,4752991.988
33162,Kingdom of Heaven (2005),27.21286212,7478466.739
33164,House of Wax (2005),17.60002428,5468768.876
33166,Crash (2004),19.1675554,7827490.665
33171,Mysterious Skin (2004),31.57347892,6513525.159
33296,Buying the Cow (2002),9.569213559,6502724.807
33312,"Cocoanuts, The (1929)",36.6195037,9974884.309
33358,Off the Map (2003),10.45448693,5694419.537
33380,25 Watts (2001),17.92261945,5508415.694
33437,Unleashed (Danny the Dog) (2005),8.359836926,6383690.358
33493,Star Wars: Episode III - Revenge of the Sith (2005),28.29858737,10346218.74
33495,Kicking & Screaming (2005),3.820117249,6809558.221
33499,Monster-in-Law (2005),5.182897699,5218132.81
33558,"Snow Walker, The (2003)",7.549242458,5512738.191
33587,"Uninvited, The (1944)",4.475447573,4053519.142
33592,Bad Guy (Nabbeun namja) (2001),23.8724355,6557402.682
33615,Madagascar (2005),6.862282545,5377498.328
33621,Somersault (2004),17.22004951,7166802.82
33639,Mad Hot Ballroom (2005),4.247465286,7858972.903
33646,"Longest Yard, The (2005)",3.613435429,4024521.264
33660,Cinderella Man (2005),34.30856649,7540763.251
33669,"Sisterhood of the Traveling Pants, The (2005)",7.653938617,8315617.282
33672,Lords of Dogtown (2005),3.469880514,6681295.75
33679,Mr. & Mrs. Smith (2005),15.48728524,8959013.772
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",12.97570299,4553987.181
33683,High Tension (Haute tension) (Switchblade Romance) (2003),5.973602459,6341095.291
33688,Parineeta (2005),9.861513204,3915213.49
33750,Innocent Voices (Voces inocentes) (2004),48.41815596,8228346.865
33760,Anna and the King of Siam (1946),4.093887552,5179424.585
33794,Batman Begins (2005),5.810470578,6752451.369
33817,My Summer of Love (2004),12.80888878,5799714.543
33826,Saint Ralph (2004),10.73239705,6061137.225
33830,Herbie: Fully Loaded (2005),6.377574585,5904171.471
33834,Land of the Dead (2005),4.554868687,4990554.544
33836,Bewitched (2005),3.823189595,4741589.284
33838,Rize (2005),24.97101572,6667502.696
33880,Me and You and Everyone We Know (2005),3.452962138,4196038.563
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),46.14958488,7971964.422
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",27.3610752,11351473.3
33912,"Unmarried Woman, An (1978)",4.108280699,4079526.896
33917,"Member of the Wedding, The (1952)",4.313586969,4567341.973
34002,Room Service (1938),8.743577126,5333249.628
34018,At the Circus (1939),25.83619155,9083478.251
34048,War of the Worlds (2005),5.364659566,3731442.851
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",5.267520117,5303329.733
34129,Rebound (2005),9.957382057,7502442.317
34143,Dark Water (2005),6.328839554,5641050.654
34150,Fantastic Four (2005),16.08316973,7325866.869
34153,Murderball (2005),7.114676469,8081690.234
34162,Wedding Crashers (2005),5.385090659,6184718.938
34164,Happy Endings (2005),13.04671602,6337552.708
34198,Russian Dolls (Les poupÌ©es russes) (2005),6.090466638,6957896.816
34271,Hustle & Flow (2005),11.21799119,7236244.248
34319,"Island, The (2005)",37.36084739,9342639.165
34321,Bad News Bears (2005),41.91840279,7986741.58
34323,"Devil's Rejects, The (2005)",46.21037516,10093977.3
34326,Last Days (2005),4.448614374,5037201.588
34332,Sky High (2005),7.784284468,5577600.389
34334,Stealth (2005),17.86731423,5443057.119
34336,Must Love Dogs (2005),49.80418208,9636487.619
34338,"Aristocrats, The (2005)",4.313308112,8441627.897
34359,Georgy Girl (1966),44.64302126,8759689.142
34364,This Is My Life (1992),4.639733167,5162598.497
34405,Serenity (2005),42.31022684,10149576.2
34435,Sholay (1975),44.96604609,7187043.557
34437,Broken Flowers (2005),27.79663501,8874617.798
34517,Berserk (1967),8.35955533,5169841.531
34520,"Dukes of Hazzard, The (2005)",4.580484109,6257252.039
34523,The Chumscrubber (2005),8.905486023,4762257.261
34528,Junebug (2005),5.288483436,5870956.535
34530,Deuce Bigalow: European Gigolo (2005),5.080454983,7479648.996
